run_id,char_id,class,spec,hero_talent,role,region,dungeon,key_level,timed,duration_s,dps,deaths,item_level,date,reset_bucket,post_tuning
3485,5559,Warrior,Arms,Slayer,DPS,US,Ruby Life Pools,16,1,1224.2,284857,2,334,2026-07-22,2,0
3485,5560,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,16,1,1224.2,341076,1,334,2026-07-22,2,0
3485,5561,DemonHunter,Devourer,Annihilator,DPS,US,Ruby Life Pools,16,1,1224.2,349766,0,334,2026-07-22,2,0
3486,237,Paladin,Protection,Lightsmith,Tank,US,Altar of Fangs,12,-1,1875.1,91754,4,315,2026-06-27,6,0
3486,238,Shaman,Restoration,Totemic,Healer,US,Altar of Fangs,12,-1,1875.1,13010,4,315,2026-06-27,6,0
3486,42,Hunter,Survival,Sentinel,DPS,US,Altar of Fangs,12,-1,1875.1,181662,4,315,2026-06-27,6,0
3486,239,Warrior,Fury,Slayer,DPS,US,Altar of Fangs,12,-1,1875.1,189514,6,315,2026-06-27,6,0
3486,240,Warlock,Affliction,Soul Harvester,DPS,US,Altar of Fangs,12,-1,1875.1,247898,4,315,2026-06-27,6,0
3487,5562,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,15,0,1770.4,132489,2,334,2026-07-22,2,0
3487,1420,Priest,Holy,Oracle,Healer,EU,Ruby Life Pools,15,0,1770.4,34926,2,334,2026-07-22,2,0
3487,1626,Hunter,Marksmanship,Sentinel,DPS,EU,Ruby Life Pools,15,0,1770.4,235379,5,334,2026-07-22,2,0
3487,5563,DemonHunter,Havoc,Fel-Scarred,DPS,EU,Ruby Life Pools,15,0,1770.4,264375,4,334,2026-07-22,2,0
3487,5564,Mage,Arcane,Spellslinger,DPS,EU,Ruby Life Pools,15,0,1770.4,245144,3,334,2026-07-22,2,0
3488,1672,Paladin,Protection,Unknown,Tank,US,The Blinding Vale,15,-1,1744.7,163820,0,328,2026-07-03,5,0
3488,2059,Priest,Discipline,Unknown,Healer,US,The Blinding Vale,15,-1,1744.7,23076,3,328,2026-07-03,5,0
3488,5565,Rogue,Subtlety,Unknown,DPS,US,The Blinding Vale,15,-1,1744.7,115599,1,328,2026-07-03,5,0
3488,168,Hunter,BeastMastery,Unknown,DPS,US,The Blinding Vale,15,-1,1744.7,261754,1,328,2026-07-03,5,0
3488,253,Evoker,Augmentation,Unknown,DPS,US,The Blinding Vale,15,-1,1744.7,225602,2,328,2026-07-03,5,0
3489,5566,Warrior,Protection,Mountain Thane,Tank,CN,The Blinding Vale,15,-1,1812.6,107506,1,328,2026-07-05,5,0
3489,5567,Paladin,Holy,Herald of the Sun,Healer,CN,The Blinding Vale,15,-1,1812.6,17613,3,328,2026-07-05,5,0
3489,502,Hunter,BeastMastery,Pack Leader,DPS,CN,The Blinding Vale,15,-1,1812.6,242252,2,328,2026-07-05,5,0
3489,5568,Paladin,Retribution,Herald of the Sun,DPS,CN,The Blinding Vale,15,-1,1812.6,257262,1,328,2026-07-05,5,0
3489,5569,Mage,Arcane,Spellslinger,DPS,CN,The Blinding Vale,15,-1,1812.6,215876,2,328,2026-07-05,5,0
3490,1059,Paladin,Protection,Lightsmith,Tank,CN,Voidscar Arena,16,-1,1422.8,117723,0,328,2026-07-07,5,0
3490,1229,Priest,Discipline,Oracle,Healer,CN,Voidscar Arena,16,-1,1422.8,27285,0,328,2026-07-07,5,0
3490,5570,Mage,Arcane,Spellslinger,DPS,CN,Voidscar Arena,16,-1,1422.8,151913,1,328,2026-07-07,5,0
3490,5571,DeathKnight,Frost,Deathbringer,DPS,CN,Voidscar Arena,16,-1,1422.8,255011,1,328,2026-07-07,5,0
3490,502,Hunter,BeastMastery,Pack Leader,DPS,CN,Voidscar Arena,16,-1,1422.8,222792,1,328,2026-07-07,5,0
3491,93,Paladin,Protection,Lightsmith,Tank,US,Murder Row,19,1,1788.8,216200,0,334,2026-07-15,3,0
3491,899,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Murder Row,19,1,1788.8,78756,0,334,2026-07-15,3,0
3491,97,DemonHunter,Devourer,Annihilator,DPS,US,Murder Row,19,1,1788.8,320706,0,334,2026-07-15,3,0
3491,169,Hunter,Marksmanship,Sentinel,DPS,US,Murder Row,19,1,1788.8,311687,0,334,2026-07-15,3,0
3491,2622,Warrior,Arms,Colossus,DPS,US,Murder Row,19,1,1788.8,322824,0,334,2026-07-15,3,0
3492,3044,Paladin,Protection,Lightsmith,Tank,EU,Altar of Fangs,12,0,1937.4,98654,2,321,2026-07-20,3,0
3492,152,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Altar of Fangs,12,0,1937.4,51302,4,321,2026-07-20,3,0
3492,3046,Warrior,Arms,Colossus,DPS,EU,Altar of Fangs,12,0,1937.4,135101,3,321,2026-07-20,3,0
3492,3045,Shaman,Elemental,Farseer,DPS,EU,Altar of Fangs,12,0,1937.4,224776,4,321,2026-07-20,3,0
3492,754,Mage,Frost,Frostfire,DPS,EU,Altar of Fangs,12,0,1937.4,169549,3,321,2026-07-20,3,0
3493,699,Paladin,Protection,Lightsmith,Tank,CN,Ruby Life Pools,15,1,1365.2,204836,0,334,2026-07-14,4,0
3493,5572,Priest,Discipline,Oracle,Healer,CN,Ruby Life Pools,15,1,1365.2,30203,0,334,2026-07-14,4,0
3493,5573,Druid,Balance,Elune's Chosen,DPS,CN,Ruby Life Pools,15,1,1365.2,247764,1,334,2026-07-14,4,0
3493,5574,DeathKnight,Frost,Deathbringer,DPS,CN,Ruby Life Pools,15,1,1365.2,249261,0,334,2026-07-14,4,0
3493,5575,Shaman,Elemental,Farseer,DPS,CN,Ruby Life Pools,15,1,1365.2,236915,0,334,2026-07-14,4,0
3494,1874,Monk,Brewmaster,Master of Harmony,Tank,US,Voidscar Arena,12,-1,2486.2,73100,5,315,2026-07-03,5,0
3494,1875,Shaman,Restoration,Totemic,Healer,US,Voidscar Arena,12,-1,2486.2,16072,10,315,2026-07-03,5,0
3494,4441,Mage,Arcane,Spellslinger,DPS,US,Voidscar Arena,12,-1,2486.2,116419,8,315,2026-07-03,5,0
3494,1876,Paladin,Retribution,Templar,DPS,US,Voidscar Arena,12,-1,2486.2,104010,8,315,2026-07-03,5,0
3494,5176,DeathKnight,Frost,Deathbringer,DPS,US,Voidscar Arena,12,-1,2486.2,110574,8,315,2026-07-03,5,0
3495,589,Paladin,Protection,Lightsmith,Tank,US,Voidscar Arena,12,-1,1334.0,118836,1,315,2026-07-03,5,0
3495,2030,Paladin,Holy,Lightsmith,Healer,US,Voidscar Arena,12,-1,1334.0,47305,1,306,2026-07-03,5,0
3495,5102,Evoker,Augmentation,Scalecommander,DPS,US,Voidscar Arena,12,-1,1334.0,152654,5,315,2026-07-03,5,0
3495,8,DeathKnight,Frost,Rider of the Apocalypse,DPS,US,Voidscar Arena,12,-1,1334.0,224077,0,315,2026-07-03,5,0
3495,5576,Mage,Arcane,Spellslinger,DPS,US,Voidscar Arena,12,-1,1334.0,89655,5,315,2026-07-03,5,0
3496,1592,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,12,-1,1598.1,131648,2,315,2026-07-02,5,0
3496,3124,Priest,Holy,Oracle,Healer,US,The Blinding Vale,12,-1,1598.1,9020,2,315,2026-07-02,5,0
3496,5577,Hunter,BeastMastery,Pack Leader,DPS,US,The Blinding Vale,12,-1,1598.1,155068,2,315,2026-07-02,5,0
3496,5578,DeathKnight,Frost,Deathbringer,DPS,US,The Blinding Vale,12,-1,1598.1,212771,1,315,2026-07-02,5,0
3496,1484,Priest,Shadow,Archon,DPS,US,The Blinding Vale,12,-1,1598.1,211464,2,315,2026-07-02,5,0
3497,5,Warrior,Protection,Mountain Thane,Tank,US,Ruby Life Pools,19,1,1629.6,217634,0,334,2026-07-14,3,0
3497,879,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,19,1,1629.6,77004,1,334,2026-07-14,3,0
3497,228,Paladin,Retribution,Herald of the Sun,DPS,US,Ruby Life Pools,19,1,1629.6,328711,1,334,2026-07-14,3,0
3497,3209,Druid,Balance,Elune's Chosen,DPS,US,Ruby Life Pools,19,1,1629.6,353503,3,334,2026-07-14,3,0
3497,5213,Shaman,Enhancement,Stormbringer,DPS,US,Ruby Life Pools,19,1,1629.6,304792,2,334,2026-07-14,3,0
3498,2337,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,17,0,1839.9,133528,0,334,2026-07-25,2,0
3498,2338,Paladin,Holy,Herald of the Sun,Healer,US,Ruby Life Pools,17,0,1839.9,30866,0,334,2026-07-25,2,0
3498,5579,Warlock,Destruction,Hellcaller,DPS,US,Ruby Life Pools,17,0,1839.9,262329,2,334,2026-07-25,2,0
3498,5323,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,17,0,1839.9,273780,0,334,2026-07-25,2,0
3498,5580,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,17,0,1839.9,293115,2,334,2026-07-25,2,0
3499,1345,Paladin,Protection,Unknown,Tank,CN,Den of Nalorakk,15,0,1856.4,140187,0,334,2026-07-24,2,0
3499,4100,Priest,Discipline,Unknown,Healer,CN,Den of Nalorakk,15,0,1856.4,30635,2,334,2026-07-24,2,0
3499,5581,Mage,Arcane,Unknown,DPS,CN,Den of Nalorakk,15,0,1856.4,254605,3,334,2026-07-24,2,0
3499,5582,DemonHunter,Devourer,Unknown,DPS,CN,Den of Nalorakk,15,0,1856.4,222706,2,334,2026-07-24,2,0
3499,5583,Hunter,Marksmanship,Unknown,DPS,CN,Den of Nalorakk,15,0,1856.4,196697,3,334,2026-07-24,2,0
3500,4929,DeathKnight,Blood,Unknown,Tank,EU,Temple of Sethraliss,15,-1,1830.9,123979,1,334,2026-07-09,4,0
3500,4930,Monk,Mistweaver,Unknown,Healer,EU,Temple of Sethraliss,15,-1,1830.9,57220,3,334,2026-07-09,4,0
3500,4932,Warlock,Affliction,Unknown,DPS,EU,Temple of Sethraliss,15,-1,1830.9,255309,5,334,2026-07-09,4,0
3500,4931,Mage,Arcane,Unknown,DPS,EU,Temple of Sethraliss,15,-1,1830.9,285968,2,334,2026-07-09,4,0
3500,4059,Paladin,Retribution,Unknown,DPS,EU,Temple of Sethraliss,15,-1,1830.9,216256,5,334,2026-07-09,4,0
3501,919,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,17,-1,1575.2,153127,0,328,2026-07-06,5,0
3501,436,Monk,Mistweaver,Conduit of the Celestials,Healer,US,The Blinding Vale,17,-1,1575.2,68989,1,328,2026-07-06,5,0
3501,1366,DeathKnight,Frost,Deathbringer,DPS,US,The Blinding Vale,17,-1,1575.2,300279,1,328,2026-07-06,5,0
3501,1367,Evoker,Augmentation,Scalecommander,DPS,US,The Blinding Vale,17,-1,1575.2,280678,0,328,2026-07-06,5,0
3501,481,Mage,Arcane,Spellslinger,DPS,US,The Blinding Vale,17,-1,1575.2,282904,1,328,2026-07-06,5,0
3502,1375,Paladin,Protection,Lightsmith,Tank,CN,Murder Row,17,-1,1843.0,154536,0,328,2026-07-07,5,0
3502,5567,Paladin,Holy,Herald of the Sun,Healer,CN,Murder Row,17,-1,1843.0,22680,0,328,2026-07-07,5,0
3502,3347,DeathKnight,Frost,Rider of the Apocalypse,DPS,CN,Murder Row,17,-1,1843.0,268964,0,328,2026-07-07,5,0
3502,197,Mage,Arcane,Spellslinger,DPS,CN,Murder Row,17,-1,1843.0,259501,1,328,2026-07-07,5,0
3502,5584,Priest,Shadow,Archon,DPS,CN,Murder Row,17,-1,1843.0,283592,0,328,2026-07-07,5,0
3503,691,DeathKnight,Blood,Deathbringer,Tank,US,Temple of Sethraliss,14,-1,3307.7,81387,5,321,2026-07-25,2,0
3503,1011,Shaman,Restoration,Totemic,Healer,US,Temple of Sethraliss,14,-1,3307.7,25297,8,321,2026-07-25,2,0
3503,5585,Shaman,Elemental,Farseer,DPS,US,Temple of Sethraliss,14,-1,3307.7,154094,9,321,2026-07-25,2,0
3503,1014,DeathKnight,Frost,Deathbringer,DPS,US,Temple of Sethraliss,14,-1,3307.7,172136,7,321,2026-07-25,2,0
3503,1013,Hunter,Survival,Sentinel,DPS,US,Temple of Sethraliss,14,-1,3307.7,118559,13,321,2026-07-25,2,0
3504,1769,Paladin,Protection,Lightsmith,Tank,CN,Voidscar Arena,16,-1,2573.0,105485,5,334,2026-07-15,3,0
3504,1229,Priest,Discipline,Oracle,Healer,CN,Voidscar Arena,16,-1,2573.0,22118,5,334,2026-07-15,3,0
3504,1711,DemonHunter,Devourer,Annihilator,DPS,CN,Voidscar Arena,16,-1,2573.0,175910,7,334,2026-07-15,3,0
3504,1324,Mage,Arcane,Spellslinger,DPS,CN,Voidscar Arena,16,-1,2573.0,209069,7,334,2026-07-15,3,0
3504,1710,Druid,Balance,Elune's Chosen,DPS,CN,Voidscar Arena,16,-1,2573.0,207940,6,334,2026-07-15,3,0
3505,404,Monk,Brewmaster,Unknown,Tank,US,Altar of Fangs,15,-1,2323.5,98267,1,328,2026-06-26,6,0
3505,405,Paladin,Holy,Unknown,Healer,US,Altar of Fangs,15,-1,2323.5,19057,3,328,2026-06-26,6,0
3505,406,Mage,Fire,Unknown,DPS,US,Altar of Fangs,15,-1,2323.5,165658,4,328,2026-06-26,6,0
3505,253,Evoker,Augmentation,Unknown,DPS,US,Altar of Fangs,15,-1,2323.5,209060,5,328,2026-06-26,6,0
3505,407,Paladin,Retribution,Unknown,DPS,US,Altar of Fangs,15,-1,2323.5,288552,2,328,2026-06-26,6,0
3506,64,Paladin,Protection,Lightsmith,Tank,US,Altar of Fangs,15,-1,1300.0,214736,0,328,2026-06-27,6,0
3506,65,Paladin,Holy,Lightsmith,Healer,US,Altar of Fangs,15,-1,1300.0,139543,2,328,2026-06-27,6,0
3506,68,Shaman,Enhancement,Stormbringer,DPS,US,Altar of Fangs,15,-1,1300.0,263026,0,328,2026-06-27,6,0
3506,66,DeathKnight,Frost,Deathbringer,DPS,US,Altar of Fangs,15,-1,1300.0,389729,1,328,2026-06-27,6,0
3506,67,Paladin,Retribution,Templar,DPS,US,Altar of Fangs,15,-1,1300.0,335077,0,328,2026-06-27,6,0
3507,146,Paladin,Protection,Lightsmith,Tank,CN,Ruby Life Pools,20,0,1740.7,202487,1,334,2026-07-22,2,0
3507,147,Evoker,Preservation,Flameshaper,Healer,CN,Ruby Life Pools,20,0,1740.7,70570,4,334,2026-07-22,2,0
3507,290,Mage,Arcane,Spellslinger,DPS,CN,Ruby Life Pools,20,0,1740.7,402782,1,334,2026-07-22,2,0
3507,898,Hunter,Marksmanship,Sentinel,DPS,CN,Ruby Life Pools,20,0,1740.7,442518,2,334,2026-07-22,2,0
3507,187,Warrior,Arms,Slayer,DPS,CN,Ruby Life Pools,20,0,1740.7,335926,4,334,2026-07-22,2,0
3508,2146,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,15,1,1410.5,162242,0,334,2026-07-19,3,0
3508,5305,Paladin,Holy,Herald of the Sun,Healer,EU,Ruby Life Pools,15,1,1410.5,22875,0,334,2026-07-19,3,0
3508,3309,Shaman,Enhancement,Stormbringer,DPS,EU,Ruby Life Pools,15,1,1410.5,249522,0,334,2026-07-19,3,0
3508,54,Evoker,Devastation,Flameshaper,DPS,EU,Ruby Life Pools,15,1,1410.5,302838,0,334,2026-07-19,3,0
3508,2331,Mage,Arcane,Spellslinger,DPS,EU,Ruby Life Pools,15,1,1410.5,272413,0,334,2026-07-19,3,0
3509,165,Paladin,Protection,Lightsmith,Tank,US,Kings' Rest,20,1,1899.0,141040,0,334,2026-07-23,2,0
3509,228,Paladin,Holy,Lightsmith,Healer,US,Kings' Rest,20,1,1899.0,53777,0,334,2026-07-23,2,0
3509,2191,Druid,Balance,Elune's Chosen,DPS,US,Kings' Rest,20,1,1899.0,267437,0,334,2026-07-23,2,0
3509,320,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,20,1,1899.0,255383,0,334,2026-07-23,2,0
3509,167,Hunter,Survival,Pack Leader,DPS,US,Kings' Rest,20,1,1899.0,239898,0,334,2026-07-23,2,0
3510,5586,Warrior,Protection,Mountain Thane,Tank,US,The Blinding Vale,16,-1,1424.0,136601,0,328,2026-07-03,5,0
3510,2479,Priest,Discipline,Oracle,Healer,US,The Blinding Vale,16,-1,1424.0,59330,1,328,2026-07-03,5,0
3510,2480,Warlock,Affliction,Soul Harvester,DPS,US,The Blinding Vale,16,-1,1424.0,280868,1,328,2026-07-03,5,0
3510,2481,DeathKnight,Frost,Deathbringer,DPS,US,The Blinding Vale,16,-1,1424.0,328816,0,328,2026-07-03,5,0
3510,258,Shaman,Enhancement,Stormbringer,DPS,US,The Blinding Vale,16,-1,1424.0,249332,0,328,2026-07-03,5,0
3511,4142,Paladin,Protection,Lightsmith,Tank,EU,The Blinding Vale,15,1,1459.0,117241,0,334,2026-07-18,3,0
3511,1469,Shaman,Restoration,Totemic,Healer,EU,The Blinding Vale,15,1,1459.0,28055,1,313,2026-07-18,3,0
3511,1470,Warrior,Arms,Colossus,DPS,EU,The Blinding Vale,15,1,1459.0,271333,0,334,2026-07-18,3,0
3511,852,Mage,Arcane,Spellslinger,DPS,EU,The Blinding Vale,15,1,1459.0,277454,1,334,2026-07-18,3,0
3511,3977,Hunter,Marksmanship,Sentinel,DPS,EU,The Blinding Vale,15,1,1459.0,323433,0,334,2026-07-18,3,0
3512,5587,DemonHunter,Vengeance,Annihilator,Tank,US,Kings' Rest,15,1,1568.1,124544,1,334,2026-07-23,2,0
3512,5588,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,15,1,1568.1,52697,1,334,2026-07-23,2,0
3512,1373,Warlock,Demonology,Diabolist,DPS,US,Kings' Rest,15,1,1568.1,209146,1,334,2026-07-23,2,0
3512,5589,Hunter,Marksmanship,Sentinel,DPS,US,Kings' Rest,15,1,1568.1,208406,1,334,2026-07-23,2,0
3512,5590,Shaman,Elemental,Farseer,DPS,US,Kings' Rest,15,1,1568.1,203329,1,334,2026-07-23,2,0
3513,5591,Paladin,Protection,Lightsmith,Tank,EU,Murder Row,15,1,1745.5,117433,0,334,2026-07-21,3,0
3513,4718,Monk,Mistweaver,Conduit of the Celestials,Healer,EU,Murder Row,15,1,1745.5,73475,0,334,2026-07-21,3,0
3513,1008,Warrior,Arms,Slayer,DPS,EU,Murder Row,15,1,1745.5,237661,3,334,2026-07-21,3,0
3513,4184,Mage,Arcane,Spellslinger,DPS,EU,Murder Row,15,1,1745.5,219259,1,334,2026-07-21,3,0
3513,5592,Paladin,Retribution,Templar,DPS,EU,Murder Row,15,1,1745.5,221168,2,334,2026-07-21,3,0
3514,476,Paladin,Protection,Lightsmith,Tank,EU,Ruby Life Pools,15,1,1284.0,153618,0,334,2026-07-15,3,0
3514,1420,Priest,Discipline,Oracle,Healer,EU,Ruby Life Pools,15,1,1284.0,35561,1,334,2026-07-15,3,0
3514,4421,Warrior,Arms,Colossus,DPS,EU,Ruby Life Pools,15,1,1284.0,221787,0,334,2026-07-15,3,0
3514,4186,Mage,Arcane,Spellslinger,DPS,EU,Ruby Life Pools,15,1,1284.0,333070,1,334,2026-07-15,3,0
3514,2294,Mage,Arcane,Spellslinger,DPS,EU,Ruby Life Pools,15,1,1284.0,314690,0,334,2026-07-15,3,0
3515,67,Paladin,Protection,Lightsmith,Tank,US,Voidscar Arena,15,-1,1499.0,139380,0,328,2026-07-02,5,0
3515,1240,Shaman,Restoration,Totemic,Healer,US,Voidscar Arena,15,-1,1499.0,22155,1,328,2026-07-02,5,0
3515,258,Shaman,Enhancement,Stormbringer,DPS,US,Voidscar Arena,15,-1,1499.0,196399,1,328,2026-07-02,5,0
3515,3808,Priest,Shadow,Voidweaver,DPS,US,Voidscar Arena,15,-1,1499.0,253415,4,328,2026-07-02,5,0
3515,64,Paladin,Retribution,Herald of the Sun,DPS,US,Voidscar Arena,15,-1,1499.0,199146,4,328,2026-07-02,5,0
3516,1291,Paladin,Protection,Lightsmith,Tank,US,Kings' Rest,17,0,2218.9,92281,1,334,2026-07-12,4,0
3516,798,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Kings' Rest,17,0,2218.9,47020,0,334,2026-07-12,4,0
3516,1604,Mage,Arcane,Spellslinger,DPS,US,Kings' Rest,17,0,2218.9,172561,0,327,2026-07-12,4,0
3516,2269,Warrior,Arms,Colossus,DPS,US,Kings' Rest,17,0,2218.9,181657,3,334,2026-07-12,4,0
3516,330,Priest,Shadow,Archon,DPS,US,Kings' Rest,17,0,2218.9,199450,2,334,2026-07-12,4,0
3517,589,Paladin,Protection,Lightsmith,Tank,US,The Blinding Vale,12,-1,1474.1,137089,0,315,2026-07-03,5,0
3517,1355,Shaman,Restoration,Totemic,Healer,US,The Blinding Vale,12,-1,1474.1,28271,0,315,2026-07-03,5,0
3517,592,Warlock,Affliction,Soul Harvester,DPS,US,The Blinding Vale,12,-1,1474.1,189838,0,315,2026-07-03,5,0
3517,5593,Mage,Arcane,Sunfury,DPS,US,The Blinding Vale,12,-1,1474.1,193102,1,315,2026-07-03,5,0
3517,1129,DemonHunter,Devourer,Annihilator,DPS,US,The Blinding Vale,12,-1,1474.1,128131,4,315,2026-07-03,5,0
3518,180,DeathKnight,Blood,Deathbringer,Tank,US,Ruby Life Pools,15,1,1346.3,164277,0,334,2026-07-19,3,0
3518,5063,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,15,1,1346.3,69870,1,334,2026-07-19,3,0
3518,5065,Hunter,Survival,Pack Leader,DPS,US,Ruby Life Pools,15,1,1346.3,301994,1,334,2026-07-19,3,0
3518,5594,Paladin,Retribution,Templar,DPS,US,Ruby Life Pools,15,1,1346.3,220792,2,334,2026-07-19,3,0
3518,553,Warlock,Affliction,Soul Harvester,DPS,US,Ruby Life Pools,15,1,1346.3,311097,1,334,2026-07-19,3,0
3519,1291,Paladin,Protection,Lightsmith,Tank,US,Temple of Sethraliss,18,0,2011.7,141280,0,334,2026-07-12,4,0
3519,65,Paladin,Holy,Lightsmith,Healer,US,Temple of Sethraliss,18,0,2011.7,67384,2,334,2026-07-12,4,0
3519,3514,DemonHunter,Devourer,Annihilator,DPS,US,Temple of Sethraliss,18,0,2011.7,277516,3,334,2026-07-12,4,0
3519,1604,Mage,Arcane,Spellslinger,DPS,US,Temple of Sethraliss,18,0,2011.7,269746,1,327,2026-07-12,4,0
3519,2269,Warrior,Arms,Colossus,DPS,US,Temple of Sethraliss,18,0,2011.7,293788,1,334,2026-07-12,4,0
3520,5595,Druid,Guardian,Elune's Chosen,Tank,US,Altar of Fangs,12,-1,1950.1,82843,4,315,2026-06-26,6,0
3520,5596,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Altar of Fangs,12,-1,1950.1,41808,6,315,2026-06-26,6,0
3520,5319,Mage,Arcane,Sunfury,DPS,US,Altar of Fangs,12,-1,1950.1,134768,6,315,2026-06-26,6,0
3520,5597,DemonHunter,Havoc,Fel-Scarred,DPS,US,Altar of Fangs,12,-1,1950.1,181454,5,315,2026-06-26,6,0
3520,1241,DeathKnight,Frost,Rider of the Apocalypse,DPS,US,Altar of Fangs,12,-1,1950.1,233561,3,315,2026-06-26,6,0
3521,435,DemonHunter,Vengeance,Unknown,Tank,EU,Ruby Life Pools,17,1,1491.6,145140,2,334,2026-07-13,4,0
3521,4161,Priest,Discipline,Unknown,Healer,EU,Ruby Life Pools,17,1,1491.6,86024,3,334,2026-07-13,4,0
3521,1516,Warlock,Destruction,Unknown,DPS,EU,Ruby Life Pools,17,1,1491.6,359015,2,334,2026-07-13,4,0
3521,5598,Druid,Balance,Unknown,DPS,EU,Ruby Life Pools,17,1,1491.6,345477,2,334,2026-07-13,4,0
3521,4931,Mage,Arcane,Unknown,DPS,EU,Ruby Life Pools,17,1,1491.6,299446,5,334,2026-07-13,4,0
3522,2416,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,18,1,1693.2,204503,2,334,2026-07-13,4,0
3522,379,Paladin,Holy,Lightsmith,Healer,US,Ruby Life Pools,18,1,1693.2,49284,1,334,2026-07-13,4,0
3522,1984,Priest,Shadow,Archon,DPS,US,Ruby Life Pools,18,1,1693.2,347793,0,334,2026-07-13,4,0
3522,2417,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,18,1,1693.2,231322,2,334,2026-07-13,4,0
3522,5599,Warrior,Arms,Colossus,DPS,US,Ruby Life Pools,18,1,1693.2,319950,1,334,2026-07-13,4,0
3523,2722,Paladin,Protection,Lightsmith,Tank,US,Ruby Life Pools,19,1,1544.2,211249,0,334,2026-07-15,3,0
3523,5600,Monk,Mistweaver,Conduit of the Celestials,Healer,US,Ruby Life Pools,19,1,1544.2,82259,1,334,2026-07-15,3,0
3523,5601,Shaman,Elemental,Farseer,DPS,US,Ruby Life Pools,19,1,1544.2,383089,1,334,2026-07-15,3,0
3523,82,Hunter,Marksmanship,Sentinel,DPS,US,Ruby Life Pools,19,1,1544.2,326004,2,334,2026-07-15,3,0
3523,693,Warrior,Arms,Colossus,DPS,US,Ruby Life Pools,19,1,1544.2,353637,0,334,2026-07-15,3,0
3524,5602,Paladin,Protection,Lightsmith,Tank,EU,The Blinding Vale,15,1,1692.7,126943,0,334,2026-07-17,3,0
3524,5603,Shaman,Restoration,Farseer,Healer,EU,The Blinding Vale,15,1,1692.7,31144,1,334,2026-07-17,3,0
3524,5604,Priest,Shadow,Archon,DPS,EU,The Blinding Vale,15,1,1692.7,284529,4,334,2026-07-17,3,0
3524,1209,Shaman,Enhancement,Stormbringer,DPS,EU,The Blinding Vale,15,1,1692.7,254694,1,334,2026-07-17,3,0
3524,5605,Mage,Arcane,Spellslinger,DPS,EU,The Blinding Vale,15,1,1692.7,271040,2,334,2026-07-17,3,0
3525,4944,Paladin,Protection,Lightsmith,Tank,CN,Voidscar Arena,15,1,1679.4,120996,2,334,2026-07-15,3,0
3525,1410,Monk,Mistweaver,Conduit of the Celestials,Healer,CN,Voidscar Arena,15,1,1679.4,43775,0,334,2026-07-15,3,0
3525,2075,Shaman,Elemental,Farseer,DPS,CN,Voidscar Arena,15,1,1679.4,216688,1,334,2026-07-15,3,0
3525,5606,Paladin,Retribution,Templar,DPS,CN,Voidscar Arena,15,1,1679.4,204363,3,334,2026-07-15,3,0
3525,2679,Priest,Shadow,Voidweaver,DPS,CN,Voidscar Arena,15,1,1679.4,242286,1,334,2026-07-15,3,0
3526,5607,DemonHunter,Vengeance,Annihilator,Tank,EU,Kings' Rest,15,-1,2630.2,67945,4,334,2026-07-09,4,0
3526,190,Shaman,Restoration,Totemic,Healer,EU,Kings' Rest,15,-1,2630.2,36962,3,334,2026-07-09,4,0
3526,5608,Shaman,Enhancement,Stormbringer,DPS,EU,Kings' Rest,15,-1,2630.2,164014,5,334,2026-07-09,4,0
3526,5609,Rogue,Subtlety,Trickster,DPS,EU,Kings' Rest,15,-1,2630.2,141042,6,334,2026-07-09,4,0
3526,5610,DeathKnight,Frost,Deathbringer,DPS,EU,Kings' Rest,15,-1,2630.2,146416,5,334,2026-07-09,4,0
3527,98,Paladin,Protection,Lightsmith,Tank,CN,The Blinding Vale,20,-1,3454.3,146738,6,334,2026-07-23,2,0
3527,1407,Monk,Mistweaver,Conduit of the Celestials,Healer,CN,The Blinding Vale,20,-1,3454.3,62319,8,334,2026-07-23,2,0
3527,1408,Warrior,Arms,Slayer,DPS,CN,The Blinding Vale,20,-1,3454.3,228397,10,334,2026-07-23,2,0
3527,508,DeathKnight,Unholy,Rider of the Apocalypse,DPS,CN,The Blinding Vale,20,-1,3454.3,238304,8,334,2026-07-23,2,0
3527,1409,Hunter,Marksmanship,Sentinel,DPS,CN,The Blinding Vale,20,-1,3454.3,270784,9,334,2026-07-23,2,0
