subset,composition,runs,strength,avg_key,avg_pct_under,best_pct_under,median_pct_under,key_slope,ref_key,best_time_s,best_dungeon,best_key,best_date,median_time_s,avg_deaths_per_run,timed_pct
all,T:Blood DeathKnight | H:Holy Paladin | D:Arcane Mage | D:Elemental Shaman | D:Arms Warrior,800,6.21,9.6,16.6,61.3,17.6,-3.752,8.45,697.0,Voidscar Arena,5,2026-08-19,1528.0,6.52,85.8
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Augmentation Evoker | D:Destruction Warlock | D:Arms Warrior,16,3.69,9.2,22.5,57.9,22.5,-3.028,8.22,707.0,Ruby Life Pools,2,2026-08-19,1431.0,7.38,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Retribution Paladin | D:Arms Warrior | D:Arms Warrior,16,3.63,8.3,27.7,54.7,28.7,-3.028,8.22,816.0,The Blinding Vale,2,2026-08-18,1308.0,4.62,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Balance Druid | D:Devastation Evoker | D:Retribution Paladin,16,3.56,9.3,21.6,48.2,23.5,-3.028,8.22,932.0,Voidscar Arena,4,2026-08-18,1458.0,3.0,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Arms Warrior,16,3.53,9.8,18.5,44.1,17.2,-3.028,8.22,1007.0,The Blinding Vale,4,2026-08-19,1548.0,5.25,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Feral Druid | D:Outlaw Rogue | D:Arms Warrior,16,3.52,10.3,15.4,28.0,15.8,-3.028,8.22,1383.0,Temple of Sethraliss,10,2026-08-19,1516.0,6.06,100.0
timed,T:Protection Paladin | H:Preservation Evoker | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,16,3.38,9.6,19.8,33.8,19.8,-3.028,8.22,1271.0,Den of Nalorakk,10,2026-08-19,1549.0,6.69,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Devastation Evoker | D:Arcane Mage,16,3.37,9.2,21.7,59.0,18.4,-3.028,8.22,688.0,Ruby Life Pools,2,2026-08-19,1448.0,4.0,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,16,3.36,8.5,26.2,60.0,25.8,-3.028,8.22,719.0,The Blinding Vale,2,2026-08-19,1457.0,3.94,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Subtlety Rogue | D:Elemental Shaman | D:Arms Warrior,16,3.34,8.7,25.0,43.5,23.1,-3.028,8.22,1017.0,Altar of Fangs,2,2026-08-19,1498.0,4.31,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Devastation Evoker | D:Arcane Mage,16,3.28,9.7,18.9,33.5,20.8,-3.028,8.22,1196.0,Voidscar Arena,10,2026-08-20,1528.0,4.0,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Elemental Shaman,16,3.1,8.2,27.8,53.9,25.6,-3.028,8.22,829.0,Voidscar Arena,2,2026-08-20,1332.0,3.5,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Elemental Shaman | D:Arms Warrior,16,2.98,9.1,22.3,53.2,19.0,-3.028,8.22,842.0,The Blinding Vale,2,2026-08-19,1472.0,3.44,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Marksmanship Hunter | D:Arcane Mage | D:Elemental Shaman,16,2.98,8.3,26.8,50.5,28.7,-3.028,8.22,951.0,Den of Nalorakk,2,2026-08-19,1360.0,3.12,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,16,2.97,8.6,25.3,48.0,28.7,-3.028,8.22,936.0,Voidscar Arena,4,2026-08-19,1424.0,4.69,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arms Warrior,16,2.94,8.2,27.6,46.1,25.7,-3.028,8.22,1066.0,Kings' Rest,2,2026-08-19,1390.0,3.19,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Marksmanship Hunter | D:Elemental Shaman | D:Arms Warrior,16,2.92,9.1,22.2,37.6,24.8,-3.028,8.22,1122.0,Altar of Fangs,6,2026-08-20,1447.0,5.31,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Havoc DemonHunter | D:Elemental Shaman | D:Arms Warrior,16,2.84,9.5,19.5,49.6,18.7,-3.028,8.22,907.0,Altar of Fangs,5,2026-08-18,1497.0,5.06,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Shadow Priest,16,2.67,9.1,21.5,44.3,18.0,-3.028,8.22,1002.0,Voidscar Arena,2,2026-08-19,1560.0,3.31,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Balance Druid | D:Devastation Evoker | D:Arms Warrior,16,2.67,8.3,26.4,51.8,26.8,-3.028,8.22,984.0,Murder Row,2,2026-08-19,1426.0,4.94,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:Arcane Mage | D:Windwalker Monk | D:Elemental Shaman,16,2.65,8.2,26.8,55.7,25.9,-3.028,8.22,797.0,Voidscar Arena,5,2026-08-19,1334.0,6.5,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,16,2.59,7.5,31.3,54.4,27.6,-3.028,8.22,766.0,Ruby Life Pools,2,2026-08-19,1301.0,2.0,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devastation Evoker | D:Arcane Mage | D:Elemental Shaman,16,2.34,9.8,16.9,29.7,16.2,-3.028,8.22,1349.0,Temple of Sethraliss,10,2026-08-20,1601.0,4.88,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Unholy DeathKnight | D:Subtlety Rogue | D:Arms Warrior,16,2.33,8.5,24.9,50.9,20.6,-3.028,8.22,824.0,Ruby Life Pools,5,2026-08-18,1546.0,3.62,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Windwalker Monk | D:Shadow Priest | D:Arms Warrior,16,2.23,8.6,24.0,49.7,20.9,-3.028,8.22,905.0,Voidscar Arena,5,2026-08-20,1453.0,2.94,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,16,2.22,8.4,25.1,46.5,24.0,-3.028,8.22,963.0,The Blinding Vale,6,2026-08-20,1460.0,5.62,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Arcane Mage | D:Retribution Paladin | D:Elemental Shaman,16,2.19,9.1,20.9,36.9,19.8,-3.028,8.22,1135.0,The Blinding Vale,9,2026-08-19,1498.0,3.81,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Outlaw Rogue | D:Elemental Shaman | D:Arms Warrior,16,2.16,8.4,25.4,50.8,27.3,-3.028,8.22,885.0,Altar of Fangs,2,2026-08-19,1304.0,2.69,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Feral Druid | D:Arcane Mage | D:Retribution Paladin,16,1.86,8.2,26.1,57.0,27.9,-3.028,8.22,723.0,Ruby Life Pools,5,2026-08-18,1373.0,3.56,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Marksmanship Hunter | D:Arcane Mage,16,1.8,9.0,21.1,40.1,18.8,-3.028,8.22,1221.0,Murder Row,10,2026-08-20,1397.0,4.25,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Marksmanship Hunter | D:Arcane Mage | D:Arms Warrior,16,1.71,7.5,30.1,56.3,27.2,-3.028,8.22,786.0,The Blinding Vale,2,2026-08-19,1358.0,6.0,100.0
timed,T:Brewmaster Monk | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Arms Warrior,16,1.71,8.1,26.7,49.0,27.1,-3.028,8.22,856.0,Ruby Life Pools,2,2026-08-19,1392.0,4.06,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:BeastMastery Hunter | D:Subtlety Rogue | D:Arms Warrior,16,1.63,8.2,25.8,61.6,19.5,-3.028,8.22,692.0,Voidscar Arena,2,2026-08-20,1443.0,6.44,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Assassination Rogue,16,1.61,10.1,14.1,27.9,15.2,-3.028,8.22,1383.0,Temple of Sethraliss,10,2026-08-19,1586.0,4.88,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Demonology Warlock,16,1.58,9.6,17.1,29.3,16.6,-3.028,8.22,1273.0,Voidscar Arena,5,2026-08-19,1554.0,4.88,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Devourer DemonHunter | D:Marksmanship Hunter | D:Elemental Shaman,16,1.55,9.4,18.2,29.1,21.0,-3.028,8.22,1404.0,Kings' Rest,10,2026-08-20,1544.0,5.38,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Elemental Shaman | D:Destruction Warlock,16,1.53,9.2,19.3,49.3,16.5,-3.028,8.22,913.0,The Blinding Vale,5,2026-08-18,1535.0,4.0,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Arcane Mage | D:Destruction Warlock | D:Arms Warrior,16,1.51,8.1,26.1,49.7,22.5,-3.028,8.22,845.0,Ruby Life Pools,6,2026-08-20,1482.0,2.94,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Demonology Warlock | D:Arms Warrior,16,1.51,9.4,18.5,38.6,17.4,-3.028,8.22,1216.0,Kings' Rest,10,2026-08-20,1540.0,4.25,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Outlaw Rogue | D:Elemental Shaman,16,1.45,7.6,29.4,46.9,31.6,-3.028,8.22,892.0,Ruby Life Pools,2,2026-08-20,1268.0,2.0,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Unholy DeathKnight | D:Arcane Mage | D:Arms Warrior,16,1.27,8.6,22.7,58.4,22.0,-3.028,8.22,700.0,Ruby Life Pools,2,2026-08-20,1512.0,5.25,100.0
timed,T:Protection Paladin | H:Holy Priest | D:Unholy DeathKnight | D:Balance Druid | D:Arcane Mage,16,1.22,8.3,24.5,46.2,22.4,-3.028,8.22,1033.0,Den of Nalorakk,2,2026-08-19,1416.0,2.31,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Demonology Warlock,16,1.1,7.8,27.8,57.0,27.6,-3.028,8.22,775.0,Altar of Fangs,2,2026-08-20,1338.0,3.56,100.0
timed,T:Protection Paladin | H:Mistweaver Monk | D:Marksmanship Hunter | D:Arcane Mage | D:Arms Warrior,16,1.02,7.8,27.7,58.0,26.8,-3.028,8.22,756.0,Voidscar Arena,2,2026-08-20,1405.0,3.31,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Shadow Priest | D:Elemental Shaman,16,1.0,8.6,22.7,46.0,20.8,-3.028,8.22,1102.0,Murder Row,5,2026-08-19,1524.0,3.56,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Devastation Evoker | D:Arcane Mage | D:Elemental Shaman,16,1.0,8.4,23.9,52.8,20.4,-3.028,8.22,849.0,The Blinding Vale,2,2026-08-19,1468.0,3.88,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Augmentation Evoker | D:Arcane Mage | D:Elemental Shaman,16,0.89,8.6,22.2,51.2,21.2,-3.028,8.22,878.0,The Blinding Vale,2,2026-08-19,1540.0,3.12,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:Devourer DemonHunter | D:Arcane Mage | D:Retribution Paladin,16,0.73,8.3,23.9,55.2,21.2,-3.028,8.22,806.0,Voidscar Arena,2,2026-08-19,1432.0,3.81,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Unholy DeathKnight | D:Arcane Mage | D:Retribution Paladin,16,0.64,8.9,20.4,34.9,22.3,-3.028,8.22,1328.0,Murder Row,8,2026-08-20,1510.0,4.56,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Unholy DeathKnight | D:Arcane Mage | D:Destruction Warlock,16,0.57,9.2,18.4,49.8,18.4,-3.028,8.22,843.0,Ruby Life Pools,4,2026-08-19,1656.0,4.88,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Subtlety Rogue | D:Elemental Shaman | D:Arms Warrior,16,0.54,7.8,26.7,56.4,22.6,-3.028,8.22,785.0,The Blinding Vale,2,2026-08-19,1426.0,3.75,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Arcane Mage | D:Destruction Warlock | D:Arms Warrior,16,0.52,7.9,25.9,53.5,22.9,-3.028,8.22,837.0,The Blinding Vale,3,2026-08-19,1448.0,4.75,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Arcane Mage | D:Windwalker Monk | D:Arms Warrior,16,0.44,8.6,21.6,38.6,20.5,-3.028,8.22,1106.0,The Blinding Vale,6,2026-08-19,1416.0,5.12,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Unholy DeathKnight | D:Balance Druid | D:BeastMastery Hunter,16,0.37,8.6,21.9,51.6,19.4,-3.028,8.22,871.0,Voidscar Arena,4,2026-08-18,1484.0,2.5,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,16,0.35,8.1,24.9,59.4,23.6,-3.028,8.22,682.0,Ruby Life Pools,2,2026-08-19,1418.0,5.56,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Retribution Paladin | D:Fury Warrior,16,0.34,7.8,26.4,48.1,24.4,-3.028,8.22,935.0,Altar of Fangs,2,2026-08-18,1438.0,3.12,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Arcane Mage | D:Fury Warrior,16,0.33,7.9,26.0,44.4,25.0,-3.028,8.22,1102.0,Kings' Rest,6,2026-08-20,1386.0,4.69,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:Arcane Mage | D:Windwalker Monk | D:Shadow Priest,16,0.22,9.4,16.4,38.1,12.1,-3.028,8.22,1226.0,Kings' Rest,6,2026-08-18,1626.0,5.31,100.0
timed,T:Vengeance DemonHunter | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Destruction Warlock,16,0.17,7.6,27.3,49.8,30.5,-3.028,8.22,904.0,Voidscar Arena,5,2026-08-20,1363.0,4.0,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Unholy DeathKnight | D:Marksmanship Hunter | D:Retribution Paladin,16,0.12,8.8,20.4,47.4,18.0,-3.028,8.22,1074.0,Murder Row,6,2026-08-19,1492.0,4.88,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Marksmanship Hunter | D:Retribution Paladin | D:Enhancement Shaman,16,0.1,7.8,26.1,57.0,22.0,-3.028,8.22,722.0,Ruby Life Pools,2,2026-08-19,1514.0,4.06,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Survival Hunter | D:Arcane Mage | D:Subtlety Rogue,16,0.09,8.2,23.8,52.7,22.8,-3.028,8.22,908.0,Temple of Sethraliss,2,2026-08-19,1522.0,3.38,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arcane Mage,16,-0.13,8.1,23.9,46.9,23.6,-3.028,8.22,1019.0,Den of Nalorakk,2,2026-08-19,1489.0,6.0,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Feral Druid | D:Arcane Mage | D:Arms Warrior,16,-0.15,8.1,24.3,47.9,24.8,-3.028,8.22,875.0,Ruby Life Pools,5,2026-08-19,1456.0,3.38,100.0
timed,T:Protection Warrior | H:Holy Paladin | D:Arcane Mage | D:Demonology Warlock | D:Arms Warrior,16,-0.18,8.9,18.9,42.6,16.7,-3.028,8.22,1172.0,Murder Row,5,2026-08-19,1590.0,5.12,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Frost Mage | D:Retribution Paladin,16,-0.21,8.8,19.6,42.4,19.2,-3.028,8.22,1037.0,The Blinding Vale,4,2026-08-20,1510.0,2.81,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Arcane Mage | D:Arms Warrior | D:Arms Warrior,16,-0.23,7.9,24.9,56.7,15.7,-3.028,8.22,780.0,Voidscar Arena,2,2026-08-20,1473.0,7.94,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Shadow Priest | D:Elemental Shaman,16,-0.26,8.5,21.5,50.7,19.2,-3.028,8.22,888.0,The Blinding Vale,2,2026-08-20,1444.0,2.62,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devastation Evoker | D:BeastMastery Hunter | D:Arcane Mage,16,-0.32,7.9,25.2,57.8,21.1,-3.028,8.22,759.0,The Blinding Vale,2,2026-08-19,1473.0,3.44,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Elemental Shaman | D:Enhancement Shaman | D:Arms Warrior,16,-0.47,8.0,24.2,48.2,19.8,-3.028,8.22,871.0,Ruby Life Pools,5,2026-08-19,1435.0,4.88,100.0
timed,T:Brewmaster Monk | H:Preservation Evoker | D:Devourer DemonHunter | D:Arcane Mage | D:Arms Warrior,16,-0.54,7.2,28.7,54.5,24.0,-3.028,8.22,819.0,Voidscar Arena,5,2026-08-19,1398.0,4.38,100.0
timed,T:Guardian Druid | H:Holy Paladin | D:Devourer DemonHunter | D:Arcane Mage | D:Destruction Warlock,16,-0.76,8.9,18.2,44.7,15.3,-3.028,8.22,1095.0,Kings' Rest,2,2026-08-19,1542.0,4.94,100.0
timed,T:Blood DeathKnight | H:Mistweaver Monk | D:Assassination Rogue | D:Elemental Shaman | D:Arms Warrior,16,-0.83,7.7,25.6,49.9,28.8,-3.028,8.22,842.0,Ruby Life Pools,2,2026-08-19,1351.0,5.5,100.0
timed,T:Brewmaster Monk | H:Holy Paladin | D:Balance Druid | D:Arcane Mage | D:Retribution Paladin,16,-1.03,8.2,22.3,50.2,19.2,-3.028,8.22,987.0,Kings' Rest,4,2026-08-20,1526.0,5.31,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Devourer DemonHunter | D:BeastMastery Hunter | D:Arcane Mage,16,-1.11,7.7,25.3,53.2,24.6,-3.028,8.22,899.0,Den of Nalorakk,2,2026-08-19,1397.0,3.75,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Marksmanship Hunter | D:Arcane Mage | D:Assassination Rogue,16,-1.11,8.0,23.4,48.2,22.5,-3.028,8.22,1026.0,Kings' Rest,5,2026-08-19,1462.0,4.94,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Balance Druid | D:Frost Mage,16,-1.19,7.9,24.0,60.8,16.0,-3.028,8.22,658.0,Ruby Life Pools,2,2026-08-21,1530.0,4.56,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Arcane Mage | D:Enhancement Shaman | D:Arms Warrior,16,-1.34,8.0,23.1,44.8,21.6,-3.028,8.22,1125.0,Murder Row,8,2026-08-19,1408.0,5.44,100.0
timed,T:Protection Paladin | H:Discipline Priest | D:Frost DeathKnight | D:Arcane Mage | D:Arms Warrior,16,-1.35,7.9,23.8,39.3,22.8,-3.028,8.22,1093.0,The Blinding Vale,2,2026-08-19,1438.0,3.0,100.0
timed,T:Blood DeathKnight | H:Preservation Evoker | D:Unholy DeathKnight | D:Arcane Mage | D:Elemental Shaman,16,-1.36,8.1,22.3,49.6,20.8,-3.028,8.22,998.0,Kings' Rest,2,2026-08-18,1438.0,6.5,100.0
timed,T:Blood DeathKnight | H:Restoration Druid | D:BeastMastery Hunter | D:Elemental Shaman | D:Demonology Warlock,16,-1.5,8.7,18.7,48.5,15.4,-3.028,8.22,926.0,The Blinding Vale,4,2026-08-19,1531.0,5.31,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Balance Druid | D:Frost Mage | D:Retribution Paladin,16,-1.51,6.5,31.9,53.8,32.4,-3.028,8.22,776.0,Ruby Life Pools,2,2026-08-19,1176.0,3.44,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Unholy DeathKnight | D:Elemental Shaman | D:Destruction Warlock,16,-1.69,8.7,18.4,52.7,15.0,-3.028,8.22,851.0,Voidscar Arena,2,2026-08-19,1612.0,3.44,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Arcane Mage | D:Retribution Paladin | D:Enhancement Shaman,16,-1.89,7.5,25.4,48.4,28.0,-3.028,8.22,929.0,Altar of Fangs,2,2026-08-20,1466.0,3.19,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Arcane Mage | D:Retribution Paladin | D:Subtlety Rogue,16,-2.08,6.9,28.5,55.8,23.7,-3.028,8.22,742.0,Ruby Life Pools,2,2026-08-19,1373.0,2.25,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Balance Druid | D:Marksmanship Hunter | D:Arms Warrior,16,-2.14,7.3,26.2,49.0,27.3,-3.028,8.22,1010.0,Kings' Rest,4,2026-08-18,1346.0,3.69,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Unholy DeathKnight | D:Devastation Evoker | D:Arcane Mage,16,-2.25,8.7,17.7,54.1,13.2,-3.028,8.22,936.0,Murder Row,2,2026-08-19,1570.0,4.75,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Havoc DemonHunter | D:BeastMastery Hunter | D:Retribution Paladin,16,-2.79,7.7,23.1,41.2,24.0,-3.028,8.22,1128.0,Den of Nalorakk,2,2026-08-18,1428.0,3.06,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:Arcane Mage | D:Affliction Warlock | D:Arms Warrior,16,-2.86,8.6,17.3,45.9,13.6,-3.028,8.22,1104.0,Murder Row,5,2026-08-19,1600.0,3.0,100.0
timed,T:Guardian Druid | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Retribution Paladin,16,-2.96,7.6,23.6,46.9,24.0,-3.028,8.22,1020.0,Den of Nalorakk,2,2026-08-19,1490.0,3.62,100.0
timed,T:Protection Paladin | H:Holy Priest | D:Arcane Mage | D:Arcane Mage | D:Arms Warrior,16,-3.03,6.6,29.6,54.6,25.5,-3.028,8.22,817.0,The Blinding Vale,2,2026-08-19,1345.0,4.06,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devourer DemonHunter | D:Retribution Paladin | D:Shadow Priest,16,-3.24,7.1,25.9,48.6,26.0,-3.028,8.22,925.0,Voidscar Arena,2,2026-08-19,1467.0,2.19,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Retribution Paladin | D:Destruction Warlock | D:Arms Warrior,16,-3.32,7.9,20.9,49.9,17.8,-3.028,8.22,1023.0,Murder Row,5,2026-08-19,1493.0,6.81,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Balance Druid | D:Retribution Paladin | D:Affliction Warlock,16,-3.32,8.6,17.1,47.3,13.3,-3.028,8.22,948.0,Voidscar Arena,5,2026-08-19,1606.0,2.75,100.0
timed,T:Guardian Druid | H:Restoration Shaman | D:Arcane Mage | D:Outlaw Rogue | D:Arms Warrior,16,-3.42,7.8,21.5,44.0,23.8,-3.028,8.22,940.0,Ruby Life Pools,2,2026-08-19,1439.0,3.06,100.0
timed,T:Protection Paladin | H:Holy Paladin | D:BeastMastery Hunter | D:Arcane Mage | D:Assassination Rogue,16,-3.51,6.6,28.9,49.2,31.8,-3.028,8.22,976.0,Den of Nalorakk,2,2026-08-20,1349.0,4.44,100.0
timed,T:Vengeance DemonHunter | H:Restoration Shaman | D:Balance Druid | D:Arcane Mage | D:Shadow Priest,16,-3.55,7.3,24.3,50.1,20.0,-3.028,8.22,899.0,Voidscar Arena,2,2026-08-19,1474.0,4.0,100.0
timed,T:Protection Paladin | H:Holy Priest | D:Arcane Mage | D:Elemental Shaman | D:Demonology Warlock,16,-3.68,7.4,23.4,40.9,23.8,-3.028,8.22,993.0,Ruby Life Pools,6,2026-08-19,1504.0,3.12,100.0
timed,T:Protection Warrior | H:Discipline Priest | D:BeastMastery Hunter | D:Arcane Mage | D:Retribution Paladin,16,-3.76,5.9,32.4,48.4,35.4,-3.028,8.22,928.0,The Blinding Vale,5,2026-08-20,1293.0,2.44,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Augmentation Evoker | D:BeastMastery Hunter | D:Arcane Mage,16,-4.06,7.6,21.8,51.2,17.8,-3.028,8.22,820.0,Ruby Life Pools,2,2026-08-18,1531.0,3.06,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:Devourer DemonHunter | D:Survival Hunter | D:Arcane Mage,16,-4.25,8.4,16.6,36.0,15.6,-3.028,8.22,1229.0,Temple of Sethraliss,5,2026-08-18,1678.0,7.31,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Frost DeathKnight | D:Windwalker Monk | D:Arms Warrior,16,-4.51,7.4,22.3,36.7,18.8,-3.028,8.22,1216.0,Temple of Sethraliss,10,2026-08-20,1494.0,4.5,100.0
timed,T:Protection Paladin | H:Restoration Shaman | D:Devastation Evoker | D:Arcane Mage | D:Elemental Shaman,16,-4.59,6.7,26.8,53.0,27.2,-3.028,8.22,930.0,Kings' Rest,2,2026-08-19,1433.0,3.69,100.0
timed,T:Protection Warrior | H:Restoration Shaman | D:Unholy DeathKnight | D:BeastMastery Hunter | D:Retribution Paladin,16,-4.59,7.9,19.6,41.2,18.6,-3.028,8.22,988.0,Ruby Life Pools,2,2026-08-20,1552.0,3.44,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Arcane Mage | D:Assassination Rogue | D:Demonology Warlock,16,-4.72,7.1,23.9,46.5,22.2,-3.028,8.22,898.0,Ruby Life Pools,5,2026-08-19,1540.0,6.94,100.0
timed,T:Blood DeathKnight | H:Discipline Priest | D:Havoc DemonHunter | D:Retribution Paladin | D:Elemental Shaman,16,-4.86,6.2,29.4,58.7,30.6,-3.028,8.22,794.0,Temple of Sethraliss,5,2026-08-19,1334.0,3.19,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Shadow Priest | D:Demonology Warlock,16,-7.28,7.4,18.7,46.9,12.6,-3.028,8.22,1052.0,Kings' Rest,5,2026-08-19,1612.0,7.12,100.0
timed,T:Blood DeathKnight | H:Holy Paladin | D:BeastMastery Hunter | D:Outlaw Rogue | D:Elemental Shaman,16,-7.33,5.1,33.0,49.1,35.3,-3.028,8.22,856.0,Ruby Life Pools,2,2026-08-19,1261.0,2.69,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:BeastMastery Hunter | D:Frost Mage | D:Retribution Paladin,16,-8.13,6.1,25.9,37.4,26.3,-3.028,8.22,1202.0,Den of Nalorakk,2,2026-08-19,1424.0,2.88,100.0
timed,T:Protection Paladin | H:Restoration Druid | D:Balance Druid | D:Arcane Mage | D:Arms Warrior,16,-9.22,5.2,29.8,44.0,30.7,-3.028,8.22,1007.0,Altar of Fangs,2,2026-08-20,1286.0,3.12,100.0
timed,T:Blood DeathKnight | H:Restoration Shaman | D:Augmentation Evoker | D:Arcane Mage | D:Retribution Paladin,16,-10.62,6.6,19.2,42.2,16.8,-3.028,8.22,1041.0,The Blinding Vale,6,2026-08-18,1558.0,5.62,100.0
